timestamp,board,hostname,cpu_mhz,aes_hw,openssl_armcap,hw_accel_enabled,algorithm,construction,key_bytes,nonce_bytes,payload_bytes,reps,enc_median_ms,enc_iqr_ms,enc_mean_ms,enc_sd_ms,enc_min_ms,enc_max_ms,dec_median_ms,dec_iqr_ms,dec_mean_ms,dec_sd_ms,enc_throughput_mbs,dec_throughput_mbs,enc_cpu_time_s,dec_cpu_time_s,tracemalloc_peak_kb,rss_delta_kb,ciphertext_bytes,overhead_bytes,overhead_pct
2026-08-29T17:09:50,Raspberry Pi 5 Model B Rev 1.0,raspberrypi4,2400,True,default,True,AES-256-GCM,"block, CTR + GHASH",32,12,64,50,0.001241,3.8e-05,0.001301,0.000166,0.001203,0.002112,0.00124,3.7e-05,0.00126,0.000136,51.5713,51.6129,7.5e-05,7e-05,0.21,0.0,80,28,43.75
2026-08-29T17:09:50,Raspberry Pi 5 Model B Rev 1.0,raspberrypi4,2400,True,default,True,AES-256-GCM,"block, CTR + GHASH",32,12,256,50,0.001361,5.5e-05,0.00139,0.000115,0.001333,0.002092,0.001334,1.9e-05,0.001357,6.8e-05,188.097,191.9041,8e-05,7.5e-05,0.58,0.0,272,28,10.938
2026-08-29T17:09:50,Raspberry Pi 5 Model B Rev 1.0,raspberrypi4,2400,True,default,True,AES-256-GCM,"block, CTR + GHASH",32,12,1024,50,0.001889,3.7e-05,0.001926,0.000103,0.00187,0.002574,0.001834,1.9e-05,0.001869,0.000156,542.0856,558.4946,0.000107,0.000102,2.08,0.0,1040,28,2.734
2026-08-29T17:09:50,Raspberry Pi 5 Model B Rev 1.0,raspberrypi4,2400,True,default,True,AES-256-GCM,"block, CTR + GHASH",32,12,4096,50,0.003519,5.5e-05,0.003573,0.000173,0.003481,0.004518,0.003444,0.000314,0.00366,0.000491,1163.9669,1189.3148,0.000189,0.000192,8.08,0.0,4112,28,0.684
2026-08-29T17:09:50,Raspberry Pi 5 Model B Rev 1.0,raspberrypi4,2400,True,default,True,AES-256-GCM,"block, CTR + GHASH",32,12,19200,50,0.011555,9.4e-05,0.011609,0.00021,0.011482,0.012666,0.014185,0.001983,0.014268,0.001706,1661.6182,1353.4949,0.000592,0.00073,37.58,0.0,19216,28,0.146
2026-08-29T17:09:50,Raspberry Pi 5 Model B Rev 1.0,raspberrypi4,2400,True,default,True,AES-128-CCM,"block, CTR + CBC-MAC",16,12,64,50,0.001889,9.3e-05,0.001966,0.000231,0.001833,0.003,0.001834,1.9e-05,0.001873,9.4e-05,33.8804,34.8964,0.000109,0.000102,0.21,0.0,80,28,43.75
2026-08-29T17:09:50,Raspberry Pi 5 Model B Rev 1.0,raspberrypi4,2400,True,default,True,AES-128-CCM,"block, CTR + CBC-MAC",16,12,256,50,0.002074,9.2e-05,0.002144,0.000219,0.002037,0.003074,0.002111,1.9e-05,0.002147,0.00012,123.433,121.2695,0.000117,0.000115,0.58,0.0,272,28,10.938
2026-08-29T17:09:51,Raspberry Pi 5 Model B Rev 1.0,raspberrypi4,2400,True,default,True,AES-128-CCM,"block, CTR + CBC-MAC",16,12,1024,50,0.002963,7.4e-05,0.003005,0.000113,0.002926,0.003593,0.003148,3.8e-05,0.003191,0.000164,345.5956,325.286,0.000161,0.000168,2.08,0.0,1040,28,2.734
2026-08-29T17:09:51,Raspberry Pi 5 Model B Rev 1.0,raspberrypi4,2400,True,default,True,AES-128-CCM,"block, CTR + CBC-MAC",16,12,4096,50,0.006166,3.7e-05,0.00619,0.00015,0.006074,0.007167,0.006824,0.000278,0.006971,0.000369,664.2879,600.2345,0.000319,0.00036,8.08,0.0,4112,28,0.684
2026-08-29T17:09:51,Raspberry Pi 5 Model B Rev 1.0,raspberrypi4,2400,True,default,True,AES-128-CCM,"block, CTR + CBC-MAC",16,12,19200,50,0.022055,0.000186,0.022134,0.00024,0.021926,0.023389,0.025833,0.001185,0.026404,0.001445,870.5312,743.2354,0.001117,0.001335,37.58,0.0,19216,28,0.146
